X,Y
-13193416.6965,4034515.3682
-13193416.1587,4034525.6397
-13193394.3305,4034535.7694
-13193396.2482,4034552.9794
-13193422.9897,4034544.1913
-13193400.0376,4034571.3057
-13193421.219,4034571.9804
-13193402.4978,4034588.8082
-13193425.3277,4034588.6287
-13193404.7976,4034609.3417
-13193426.1534,4034599.1836
-13193408.7216,4034626.8314
-13193285.8099,4034337.9852
-13193328.2477,4034439.479
-13193324.0819,4034423.9512
-13193322.9239,4034458.6761
-13193323.6525,4034473.5471
-13193338.3067,4034494.3703
-13193321.3779,4034496.0305
-13193312.6609,4034512.5982
-13193339.5604,4034511.6208
-13193337.1468,4034529.1036
-13193339.0151,4034565.0387
-13193325.0465,4034561.0993
-13193348.4731,4034582.9634
-13193329.2903,4034579.2127
-13193353.3688,4034600.6952
-13193331.58,4034598.4615
-13193345.8994,4034620.6213
-13193347.9139,4034638.4324
-13193342.8821,4034679.5043
-13193362.7916,4034676.6542
-13193361.6199,4034697.4803
-13193345.643,4034711.5358
-13193368.268,4034714.0917
-13193318.6833,4035390.3311
-13193335.2882,4035381.5384
-13193295.5928,4034915.9246
-13193304.3115,4034935.5354
-13193305.9235,4034952.2754
-13193285.5992,4034958.226
-13193307.4456,4034969.8033
-13193284.3565,4034972.7149
-13193354.9092,4034959.3764
-13193374.6735,4034958.159
-13193346.0917,4034944.3222
-13193368.4994,4034933.7289
-13193347.1049,4034924.366
-13193373.1701321,4034916.04116669
-13193352.4254,4034906.3859
-13193370.6987,4034895.6864
-13194210.4121,4035954.0435
-13194182.3883,4035952.0167
-13194233.5452,4035949.8228
-13194167.2531,4035991.4809
-13194148.3058,4036000.0516
-13194133.4601,4036019.0295
-13194114.4249,4036024.5341
-13194094.4582,4036040.3887
-13194072.4912,4036036.8804
-13191422.473,4037647.4766
-13191370.1828,4037660.9225
-13191358.3625,4037553.0395
-13191336.5372,4037549.8626
-13195815.3918,4034025.2393
-13195799.3583,4034023.567
-13195783.6343,4034021.4499
-13193351.2539,4034883.7605
-13193344.1901,4034867.578
-13191442.1605,4037769.371
-13193595.531,4034661.8273
-13196222.8003,4034457.6486
-13196267.6702,4034847.8661
-13196278.8775,4034830.9577
-13196352.5393,4034748.9112
-13196375.2092,4034717.0361
-13196401.3604,4034705.6363
-13196417.6903,4034690.8096
-13196421.0462,4034672.7705
-13196437.3255,4034682.696
-13196295.7601,4034813.0474
-13196359.863,4034733.083
-13196222.6972,4034435.3719
-13196171.3262,4034298.1089
-13196185.4294,4034253.7618
-13196202.142,4034292.3426
-13196179.5879,4034305.9728
-13196190.608,4034330.9394
-13196212.7018,4034316.1218
-13196209.3067,4034342.6663
-13196223.4831,4034385.0263
-13196226.6744,4034418.5689
-13191417.7053,4037635.7035
-13191340.1044,4037619.31
-13191321.5683,4037600.687
-13191327.7863,4037510.7391
-13193594.7493,4034677.6849
-13195765.7837,4033998.2573
-13195752.8892,4033997.5192
-13195741.8982,4033996.0522
-13195726.7062,4033994.9411
-13195715.9738,4033994.0747
-13195701.8952,4033989.1218
-13193846.787,4035075.4501
-13193847.5898,4035089.8143
-13193654.5408,4034695.6196
-13193677.5794,4034695.7167
-13193661.8149,4034710.8025
-13193680.8854,4034703.1761
-13193868.2829,4034904.1975
-13193872.6169,4034919.4999
-13193874.6206,4034933.422
-13193875.7429,4034949.4636
-13193877.1259,4034963.4876
-13193880.5807,4034978.4576
-13193888.2248,4034991.9043
-13193888.0252,4035006.7256
-13193702.4347,4035393.8604
-13193728.2684,4035389.1635
-13193725.4174,4035378.4972
-13193709.0609,4035364.4893
-13193711.3168,4035349.5793
-13193713.1725,4035333.3841
-13193694.6254,4035331.6192
-13193700.4133,4035320.7801
-13193706.8852,4035304.1532
-13193706.6747,4035289.1574
-13193690.7318,4035288.1577
-13193686.1015,4035274.2142
-13193704.307,4035274.4246
-13193701.7814,4035261.0073
-13193695.9768,4035246.6575
-13193699.3784,4035229.2618
-13193698.4831,4035216.8075
-13193692.9681,4035201.5402
-13193689.0533,4035188.1005
-13193846.4572,4034905.2518
-13193851.177,4034918.6963
-13193853.7807,4034947.7964
-13193853.1103,4034957.5213
-13193859.3246,4034985.4352
-13193863.9271,4035006.9074
-13195751.4746,4034019.6095
-13195733.3223,4034017.4347
-13195717.5101,4034016.9349
-13195702.833,4034017.848
-13191394.8811,4037576.1218
-13191296.2736,4037568.8047
-13191239.5813,4037485.6678
-13191279.8547,4037528.3857
-13191269.326,4037455.5017
-13195428.8607,4035103.7564
-13195460.7413,4035074.7422
-13195469.1243,4035099.1549
-13195457.3901,4035113.7947
-13195443.9297,4035125.4384
-13195518.6665,4035039.7398
-13195537.1541,4035013.1591
-13195609.3998,4034933.4844
-13195654.1792,4034832.616
-13195488.4278,4035157.2494
-13195524.6023,4035134.7408
-13195520.0837,4035104.7289
-13195519.0221,4035088.8688
-13195517.9227,4035064.8215
-13195554.7875,4034986.5831
-13195575.4771,4034968.348
-13195589.6753,4034950.8418
-13195619.5679,4034890.6217
-13195618.6373,4034866.7281
-13195641.2731,4034848.9105
-13195692.6069,4034882.468
-13193435.4709,4034426.7008
-13193434.0834,4034451.2408
-13193414.4058,4034449.743
-13193446.1691,4034468.9081
-13193419.6753,4034468.2469
-13193448.369,4034480.7648
-13193448.1657,4034503.6657
-13193425.4299,4034504.1398
-13193453.8834,4034524.15
-13193442.1254,4034544.1696
-13193458.9466,4034558.0085
-13193502.8195,4034755.7094
-13193487.803,4034750.651
-13193497.005,4034769.8396
-13193472.5929,4034768.5849
-13193497.3128,4034781.8005
-13193476.2771,4034783.9606
-13193503.6106,4034799.9725
-13193506.0075,4034823.0406
-13193509.2358,4034840.3789
-13193802.3649,4035358.7001
-13193781.215,4035366.3535
-13193779.6186,4035351.3717
-13193773.0487,4035337.4951
-13193775.6056,4035321.0981
-13193767.7069,4035308.2195
-13193787.7101,4035309.1962
-13193767.4857,4035293.8484
-13193760.9154,4035279.9779
-13193781.5417,4035272.015
-13193764.5249,4035263.7224
-13193757.7938,4035249.6954
-13193753.4703,4035236.4083
-13193766.6367,4035228.4111
-13193753.6704,4035216.9622
-13193748.9489,4035195.0753
-13193744.0634,4035174.9231
-13196567.5481,4034921.3917
-13196565.289,4034938.9734
-13207309.6807,4039439.3896
-13207318.4644,4039609.5545
-13194257.9202,4036040.9515
-13194230.6218,4036035.1021
-13194207.3018,4036012.1404
-13194171.8811,4036054.5561
-13194145.2286,4036076.1595
-13194106.3822,4036091.9346
-13194086.712,4036091.4806
-13194052.2541,4036106.9028
-13194032.6705,4036079.8455
-13207139.3344,4039194.487
-13207299.0111,4039450.2837
-13207322.3475,4039597.2266
-13204587.9849645,4038223.24479363
-13204495.5864,4037930.261
-13204907.7294,4038064.6992
-13204953.7963,4038006.5113
-13205093.133,4038178.5242
-13204980.5636,4037889.3015
-13204994.603,4037920.949
-13204578.6253,4038223.7322
-13204480.761,4037928.095
-13204973.1916,4038097.8347
-13205129.9845,4038194.2107
-13204975.7071,4037855.6745
-13195994.1473,4034987.7654
-13191647.8655,4037894.5004
-13191601.1061,4037854.1949
-13191555.3074,4037767.2587
-13191443.4435,4037679.589
-13195998.5936,4035040.7508
-13196014.7235,4035032.636
-13196022.4671,4035012.0603
-13194013.3138,4035086.6316
-13193998.3584,4034974.018
-13193972.1403,4034943.6327
-13193959.5621,4034930.0454
-13193822.0986,4034803.309
-13193810.7893,4034788.194
-13193793.1099,4034777.0854
-13196510.2652,4034878.207
-13196533.7126,4034866.8909
-13196553.0655,4034858.6694
-13196573.0659,4034850.0458
-13196593.045,4034843.1594
-13196545.0649,4034935.6943
-13196552.7704,4034947.1376
-13196594.0296,4034909.1349
-13193598.9512,4034691.529
-13193583.3147,4034688.662
-13194551.9059,4034881.7628
-13194554.5698,4034871.3522
-13194538.065,4034879.9811
-13194515.4131,4034876.3776
-13194518.5387,4034864.2624
-13196624.7739,4034901.6614
-13193599.4835,4034706.6975
-13196035.0126,4035024.6555
-13196046.9607,4035005.1403
-13196058.1122,4034990.5537
-13196078.6865,4034980.5614
-13193604.925,4034720.3709
-13191761.093,4037985.8245
-13193585.0954,4034720.1037
-13206612.4519,4033961.0218
-13193607.4659,4034735.422
-13193585.1219,4034734.9232
-13196078.2893,4034954.7744
-13195741.2359,4033895.736
-13193693.9575,4035401.4869
-13193687.9927,4035382.8676
-13193682.8699,4035365.1448
-13193686.0174,4035356.4789
-13193683.009,4035334.9069
-13193672.3314,4035321.0499
-13193673.024,4035306.8764
-13193672.8572,4035293.0027
-13193671.5535,4035402.0228
-13193668.3537,4035386.1774
-13193662.2222,4035373.2441
-13193661.8367,4035359.4992
-13193662.715,4035343.9689
-13193658.0917,4035330.0106
-13193654.4254,4035314.8723
-13193654.9772,4035298.7649
-13193650.6194,4035285.2021
-13193610.5416,4034749.046
-13191748.6905,4037929.7255
-13192552.5925,4040450.3304
-13196462.8714,4034655.9287
-13196469.9517,4034651.0817
-13196318.2289,4034709.6009
-13196326.3673,4034692.1126
-13196340.8241,4034707.2511
-13193591.2995,4034757.9837
-13196083.5769,4034935.8951
-13196102.8524,4034937.1246
-13210138.7931,4038238.3267
-13210021.3445,4038100.6978
-13210067.1193,4038023.1924
-13210124.9916,4037976.1252
-13210160.4848,4037942.7419
-13210036.8529,4038065.3602
-13193588.4687,4034762.9295
-13196650.2167,4034877.9871
-13196456.6294,4034669.0051
-13196284.3164,4034773.6073
-13196296.69,4034745.5797
-13196300.6808,4034726.531
-13196358.1186,4034665.9748
-13208650.8992,4038725.5505
-13208615.183,4038572.4341
-13208706.2709,4038433.374
-13196097.486,4034722.9246
-13196133.9175,4034742.2904
-13196117.4491,4034755.4521
-13196112.463,4034776.3245
-13196102.6626,4034789.6925
-13196124.9934,4034804.1477
-13196102.6782,4034809.4861
-13196095.9446,4034825.4755
-13196119.3908,4034830.4968
-13196088.9055,4034842.3341
-13196097.7415,4034861.6657
-13196013.5214,4034919.6868
-13196029.9923,4034962.7908
-13196028.2547,4034877.2651
-13196081.1503,4034879.4634
-13196105.54,4034878.1963
-13196101.1083,4034896.4471
-13196081.8955,4034898.9199
-13196085.9534,4034915.3685
-13196102.7911,4034915.8085
-13195730.4962,4033905.819
-13195722.8694,4033914.6627
-13196612.3714,4034831.3818
-13196635.401,4034826.1012
-13196620.7326,4034814.5044
-13196655.2188,4034817.5047
-13196655.5863,4034800.3354
-13196673.6103,4034806.6861
-13194070.1902,4035732.6345
-13194066.1562,4035746.5559
-13194068.9503,4035762.306
-13194061.6192,4035783.1657
-13194051.6976,4035812.4855
-13194048.6492,4035839.361
-13194030.1187,4035862.249
-13193992.1144,4035899.2353
-13194008.8882,4035909.1368
-13193972.9943,4035908.3161
-13193986.4556,4035918.0288
-13193952.7677,4035913.9589
-13193932.836,4035907.7816
-13193913.3179,4035905.8305
-13193892.4538,4035898.7738
-13193876.6109,4035897.1564
-13193710.8908,4034693.741
-13193719.9632,4034701.0917
-13193668.3083,4034651.6988
-13193570.1901,4034558.062
-13193555.3934,4034563.7404
-13193545.6141,4034526.1608
-13193502.2424,4034494.5857
-13193490.3882,4034483.4421
-13193493.7162,4034464.5541
-13194005.8253,4035040.89
-13193985.0858,4034953.9526
-13193945.4501,4034917.27
-13193925.4806,4034892.9385
-13193835.2566,4034814.911
-13193821.0793,4034821.2283
-13193780.0941,4034759.8664
-13193770.693,4034734.0485
-13193692.1432,4034677.3926
-13193681.218,4034662.7575
-13193665.6014,4034669.3208
-13193655.3435,4034634.9704
-13193640.8997,4034641.8984
-13193601.1421,4034586.7274
-13193580.9058,4034570.8327
-13193557.6805,4034541.9143
-13193543.8198,4034548.0356
-13193529.4547,4034515.6603
-13193517.9841,4034500.925
-13193508.1231,4034517.7258
-13196397.9316,4034642.0789
-13196695.8013,4034802.9557
-13196684.354,4034786.1848
-13193612.6087,4034764.0529
-13196379.3565,4034648.6945
-13208610.9522,4038711.53
-13208634.0237,4038617.7812
-13208771.9338,4038428.1373
-13208697.1688,4038726.154
-13208646.2933,4038597.1771
-13208681.1046,4038573.2965
-13208626.9554,4038420.9095
-13208658.8172,4038402.4934
-13193615.0665,4034779.5507
-13193667.0704,4035262.8887
-13193661.013,4035249.2838
-13193639.0346,4035227.9824
-13193658.6314,4035212.9499
-13195839.5094,4033960.2331
-13195819.4848,4033946.7839
-13195803.1005,4033936.2078
-13195781.7435,4033922.4999
-13195769.2933,4033914.1242
-13195757.0871,4033910.2698
-13195750.2348,4033918.775
-13195762.9635,4033927.4184
-13195775.6153,4033933.463
-13195785.5859,4033940.1958
-13195795.0625,4033946.8433
-13195819.5259,4033958.9062
-13193529.2094,4034965.365
-13193509.4468,4034966.9491
-13193528.3041,4034981.569
-13193537.1261,4034992.7186
-13193541.3925,4035007.9658
-13193517.6153,4035010.5797
-13193522.5502,4035023.4548
-13193538.7356,4035023.5488
-13193547.0703,4035052.5046
-13193552.3431,4035064.4254
-13193551.2506,4035081.4922
-13193556.2611,4035095.992
-13193535.8006,4035102.2993
-13193561.1172,4035109.1255
-13193541.192,4035110.6634
-13193557.7845,4035124.8278
-13193575.7932,4035206.4352
-13193582.0923,4035221.47
-13193581.9659,4035237.1868
-13193557.6427,4035222.9881
-13193557.9607,4035237.6451
-13193587.2052,4035249.7677
-13193567.4014,4035250.1046
-13193562.0901,4035207.4923
-13193589.3142,4034778.2412
-13196737.9197,4034771.1715
-13193434.5227,4035369.7576
-13193431.548,4035390.1448
-13193446.2398,4035378.2513
-13193618.4838,4034793.7644
-13210107.7339,4037373.255
-13209970.73,4037565.8231
-13193605.7099,4034792.0412
-13193416.145,4034666.1591
-13193441.524,4034657.3314
-13193421.779,4034684.8627
-13193429.5255854,4034703.01662861
-13193432.7449765,4034720.62224257
-13193432.8143,4034738.4642
-13193450.4399,4034730.1814
-13193438.9504,4034755.5963
-13193438.5405,4034773.4342
-13193439.8099,4034791.3451
-13193444.6854,4034811.3533
-13193464.6793,4034802.682
-13193450.155511,4034829.38220955
-13193452.5017,4034845.5706
-13193469.1317,4034837.4336
-13193472.0635,4034855.7398
-13193455.2448,4034864.8988
-13193461.4319754,4034886.35399908
-13193480.6195,4034875.7758
-13193460.7408,4034901.3309
-13193475.675,4034893.6679
-13193461.2039,4034920.3623
-13193371.3332,4034732.4483
-13193355.9926,4034729.8633
-13193357.767,4034745.5948
-13193375.9273,4034752.1526
-13193379.3031,4034769.9161
-13193362.8143,4034766.9224
-13193385.1526,4034784.4373
-13193367.422,4034794.6895
-13193386.9497,4034803.1684
-13193369.084,4034821.2649
-13193392.2948,4034824.3986
-13193371.4694,4034838.823
-13193389.4947,4034842.4309
-13193392.4366,4034859.831
-13193398.7322,4034875.628
-13193403.5823,4034895.6054
-13193383.6408,4034892.576
-13193409.6269,4034914.0175
-13193410.8814,4034931.2607
-13193393.9958,4034928.8755
-13193409.2259,4034950.4377
-13193472.0109,4034938.938
-13193485.9702,4034911.4048
-13193619.9429,4034807.8896
-13196462.1312,4034628.029
-13193625.8483,4034821.0511
-13196715.1329,4034790.1832
-13196758.5564,4034745.9014
-13193732.2438,4035096.7081
-13193752.3742,4035087.6665
-13193729.7844,4035080.2387
-13193725.1561,4035064.4399
-13193737.671,4035060.9512
-13193721.5032,4035049.0502
-13193718.014,4035036.4229
-13193733.9852,4035036.2515
-13193721.513813,4035024.01257431
-13193707.2685,4035008.8845
-13193734.016957,4035009.40531052
-13193716.7553,4034990.5916
-13193734.3292,4034995.2969
-13193602.8499,4035320.6399
-13193601.6727,4035336.9718
-13193601.1881,4035366.6911
-13193608.6798,4035380.0728
-13193612.8105,4035394.0241
-13193595.821754,4035396.14083856
-13195712.735,4033921.3372
-13195704.0157,4033931.4518
-13195698.8238,4033940.4518
-13195689.2157,4033952.8884
-13195684.1048,4033959.8193
-13196506.6654,4034598.6879
-13193621.6119,4034837.3343
-13193588.7033,4034955.3331
-13193609.5498,4034964.3515
-13193593.0897,4034970.5624
-13193592.2716,4034985.2859
-13193601.1458,4034996.95
-13193600.3067,4035013.793
-13193617.6603,4035007.0382
-13193625.3706,4035020.1463
-13193603.6511,4035029.1454
-13193611.9116,4035041.5823
-13193609.0815,4035056.0036
-13193627.9756,4035049.8469
-13193628.6651,4035067.4631
-13193610.022,4035072.6761
-13193614.6191,4035086.5051
-13193638.5657,4035099.0355
-13193641.8611,4035108.5023
-13193614.3629,4035101.5362
-13193616.0958,4035116.0747
-13193620.1643,4035129.6499
-13193642.3318,4035123.7845
-13193626.7124,4035144.2314
-13193628.9265,4035158.7154
-13193586.7949,4035264.4554
-13193588.3118,4035280.3212
-13193590.2044,4035292.9756
-13193608.1124,4035351.831
-13193590.7691,4035354.9631
-13193614.7852,4035412.4694
-13193443.203,4035422.4242
-13193462.0507,4035424.3634
-13204156.7065,4037951.2448
-13204221.5806,4037884.2174
-13204148.0775,4037942.6514
-13204186.4314,4037901.213
-13204906.3691,4038509.5372
-13193672.4581,4035089.0969
-13193649.9283,4035093.0426
-13193660.7901,4035076.0568
-13193661.3284,4035062.9636
-13193641.8355,4035062.1995
-13193657.8133,4035044.9295
-13193653.8517,4035033.0745
-13193658.7732,4035017.3449
-13193635.8853,4035024.7518
-13193645.0659,4034993.2705
-13193650.0984,4034975.4305
-13193632.4922,4034976.6441
-13193647.5446,4034958.1272
-13193623.6481,4034964.158
-13193646.7345,4034946.1892
-13193620.611,4034946.2997
-13193696.1404,4034935.0063
-13193711.2563,4034930.568
-13193708.6006,4034947.8137
-13193704.0205,4034962.5974
-13193724.9489,4034961.9673
-13195855.4995,4033986.617
-13195843.737,4033986.0303
-13195829.8321,4033983.6095
-13195817.0211,4033983.4143
-13195804.6412,4033979.544
-13195791.9016,4033982.1482
-13195779.7793,4033980.4749
-13195765.2638,4033979.5342
-13195754.9608,4033977.9819
-13195742.4164,4033978.4496
-13195728.1516,4033978.1012
-13195715.6932,4033978.2316
-13195704.1386,4033974.9136
-13193623.1856,4034851.4952
-13196484.4323,4034662.2706
-13196276.1904,4034799.6679
-13196344.2081,4034673.7822
-13196419.1766,4034637.0733
-13196421.592,4034654.9099
-13196513.6427,4034621.5015
-13193514.7653,4034865.5927
-13193520.9395,4034882.4725
-13193519.4106,4034898.0251
-13193525.1013,4034911.163
-13193525.1429,4034927.2261
-13193502.6129,4034934.8149
-13193574.3256,4035169.2422
-13193570.1576,4035153.3967
-13193569.8403,4035138.8638
-13193551.6152,4035140.5252
-13193647.9728,4035271.4809
-13193642.3874,4035257.0076
-13193637.1515,4035241.1303
-13193634.4673,4035211.3426
-13193636.5006,4035197.9537
-13193460.148,4035187.5513
-13193451.7672,4035171.0978
-13193453.3685,4035153.8918
-13196156.4986,4035081.9579
-13196153.0935,4035105.7393
-13193717.3003,4034978.3847
-13193643.0447,4034666.0153
-13193648.6578,4034680.7382
-13193664.9819,4034681.9289
-13193664.9153,4034724.8488
-13193666.8844,4034739.5783
-13193665.7801,4034754.5724
-13193672.731,4034768.313
-13193675.4506,4034786.464
-13193678.3125,4034807.8225
-13193682.0348,4034827.0673
-13193698.7329,4034819.0892
-13193685.4747,4034839.5912
-13195339.0281,4035305.2572
-13195398.6958,4035306.9979
-13195408.7339,4035315.4976
-13195425.764,4035300.0785
-13195399.9622,4035285.6438
-13195448.0981,4035286.3183
-13195427.8312,4035280.0954
-13195414.2518,4035270.5464
-13195420.3283,4035255.4473
-13195435.9389,4035262.339
-13195436.1941,4035241.6795
-13195474.3513,4035272.467
-13195436.3571,4035224.4887
-13195468.5885,4035195.9863
-13195479.394,4035246.189
-13195494.5379,4035217.8825
-13195546.8319,4035260.9939
-13196149.7356,4035131.5079
-13195398.6626,4035339.1577
-13195364.1555,4035251.9093
-13195372.9278,4035232.3072
-13195367.8979,4035220.6403
-13195389.4009,4035216.7824
-13195397.0112,4035198.8732
-13195409.9027,4035183.7917
-13195405.5524,4035169.3066
-13195421.2677,4035164.6955
-13195416.3159,4035150.6992
-13195456.7935,4035210.9957
-13195508.2291,4035235.9181
-13195522.5851,4035246.5709
-13195569.8785,4035271.4663
-13196190.725,4035006.0033
-13196194.6298,4035026.7491
-13196202.6816,4035045.2003
-13196440.6387,4034629.225
-13196456.8116,4034643.6456
-13196485.4054,4034613.9005
-13193453.1458,4035487.4463
-13193410.4076,4035236.7565
-13193415.0398,4035258.0023
-13193418.0742,4035278.3046
-13193433.2268,4035269.8548
-13193417.8068,4035294.6301
-13193426.5305,4035312.6993
-13193427.1286,4035331.6604
-13193424.9805,4035348.0329
-13193450.8672,4035350.2058
-13193436.6733,4035405.031
-13193448.3388,4035440.0149
-13193469.6809,4035438.9637
-13193401.8943,4035514.2896
-13193397.7689,4035493.879
-13193377.1297,4035494.5039
-13195655.697,4034011.7928
-13195655.9884,4034001.5004
-13195655.6392,4033986.2506
-13195656.6032,4033974.0902
-13195658.8118,4033962.0727
-13194056.4582,4035307.4301
-13194037.0346,4035316.0611
-13194068.0739,4035282.2005
-13194051.2079,4035290.5308
-13194048.863,4035252.6779
-13194054.7133,4035211.5222
-13194042.739,4035217.2204
-13209912.4367,4037970.1755
-13209836.8407,4037990.0754
-13209873.0831,4038067.3489
-13209791.8085,4038164.4249
-13209249.8118,4038350.0441
-13194060.882,4035328.6471
-13194040.7524,4035328.8633
-13204425.9167,4037451.5092
-13204481.123,4037405.2502
-13204494.0122,4037425.8513
-13194020.5252649,4036039.92118426
-13194042.4142,4036043.4589
-13193978.3591,4036031.5151
-13193966.5788,4036015.4154
-13193993.6623,4036003.3147
-13194020.3814,4036002.2927
-13194040.8789,4035991.8897
-13194061.3148,4035986.8061
-13194086.5854,4035979.1245
-13194111.6982,4035968.5507
-13193538.6139,4035660.5853
-13193518.3568,4035656.4754
-13193538.9798,4035640.8993
-13193518.7703,4035637.8778
-13193537.9272,4035621.7442
-13193530.1433,4035603.9461
-13193533.3346,4035584.1848
-13193513.7996,4035582.3369
-13193527.8305,4035565.6488
-13193504.1578,4035556.1699
-13193526.2649,4035547.3945
-13193514.9576,4035532.265
-13193497.1658,4035541.0368
-13193513.0033,4035514.0206
-13193492.5205,4035510.7814
-13193490.8288,4035500.0893
-13193515.041,4035493.2339
-13193503.5918,4035474.2525
-13193498.3317,4035432.8241
-13193497.3815,4035412.1913
-13193494.7391,4035396.3559
-13193472.9393,4035392.9034
-13193495.4245,4035374.7454
-13193476.0322,4035379.2182
-13193487.1887,4035357.7704
-13193465.7877,4035367.5839
-13193488.3243,4035340.0769
-13193465.6736,4035338.971
-13193476.4999,4035323.909
-13193478.9732,4035303.0482
-13193457.4575,4035302.5503
-13191765.8534,4037260.3144
-13191760.6735,4037504.0704
-13191744.186943,4037586.18500618
-13210071.8166,4037263.345
-13210094.5313,4037363.2311
-13210042.4862,4037480.8874
-13210022.6399,4037485.9716
-13209888.6841,4037966.9107
-13209890.118,4037988.5652
-13209823.3817,4038056.5234
-13209829.9762,4038035.2628
-13209882.568,4038120.1359
-13209885.3557,4038098.7248
-13209922.6787,4038154.4443
-13209234.3938,4038351.6422
-13193438.6822,4035197.078
-13193428.19,4035151.4431
-13193851.9642,4034850.7548
-13193658.5,4035673.3078
-13193654.082,4035655.6114
-13193652.0727,4035637.4783
-13193644.6724,4035619.1002
-13193625.9466,4035598.9234
-13193647.0617,4035602.4521
-13193645.1756,4035583.2636
-13193630.5154,4035588.8844
-13193625.3713,4035572.0558
-13193645.6758,4035566.5087
-13193642.9649,4035545.4145
-13193629.8115,4035527.0785
-13193632.7795,4035512.2675
-13193615.0126,4035507.924
-13193628.3291,4035490.1754
-13193622.9304,4035474.6536
-13193609.5415,4035473.1717
-13193599.3979,4035457.7644
-13193628.2583,4035454.5875
-13193677.3838,4035443.44
-13193686.1601,4035462.2204
-13193699.8531,4035466.4167
-13193699.7734,4035483.6746
-13193683.908,4035480.6865
-13193691.0331,4035500.1073
-13193704.1655,4035492.2114
-13193597.0854,4035647.4755
-13193616.9154,4035624.7555
-13193588.0529,4035629.615
-13193587.3817,4035612.4713
-13193586.3312,4035592.5372
-13193582.2419,4035575.9104
-13193583.8628,4035558.4317
-13193594.5651,4035531.1791
-13193583.2038,4035538.2472
-13193594.5777,4035511.1244
-13193570.7449,4035523.0996
-13193590.1886,4035493.2214
-13193568.3419,4035504.0842
-13193569.767,4035481.5034
-13193583.9518,4035485.3379
-13193588.7268,4035458.1584
-13193558.7496,4035465.3132
-13193554.9096,4035420.0577
-13193548.9654,4035399.7728
-13193564.0797,4035405.7346
-13193543.9424,4035386.2731
-13193568.1282,4035385.451
-13193545.4545,4035367.2302
-13193539.7187,4035350.7861
-13193566.6044,4035341.354
-13193538.2439,4035330.0565
-13193538.7263,4035311.0815
-13193535.5641,4035294.1256
-13193531.1149,4035274.1735
-13193527.9178,4035259.6709
-13193522.4834394,4035241.52470313
-13193543.5419,4035235.2113
-13193515.2969,4035222.1795
-13193543.545,4035211.6058
-13191683.9863,4037466.4271
-13191762.4627,4037586.5453
-13193734.6615,4035680.4035
-13193712.8706,4035672.5946
-13193731.7524,4035635.8606
-13193733.3884,4035618.0184
-13193712.1621,4035645.5866
-13193707.9491,4035628.1844
-13193707.6486,4035609.4952
-13193727.0752,4035601.3152
-13193702.9922,4035591.5139
-13193720.2032,4035580.8183
-13193702.4322,4035571.8727
-13193719.7726,4035575.4767
-13193697.4849,4035552.8916
-13193693.7335,4035537.35
-13193701.8876,4035527.1437
-13193689.1885,4035518.2832
-13193265.4559129,4034959.65519603
-13193276.5299,4034948.9124
-13194010.8078,4036074.7637
-13193973.7633,4036089.0888
-13193935.1817,4036086.243
-13193931.349,4036039.6031
-13193927.1144,4036013.1674
-13193942.2141,4035964.8046
-13194042.4804,4035938.8931
-13194027.7731,4035957.5638
-13194005.2996,4035968.0344
-13193986.3808,4035967.4846
-13193963.3092,4035963.7092
-13203850.1112,4036890.6606
-13204091.2788,4037072.5475
-13196808.3593,4034492.4548
-13196567.2681,4034577.2681
-13196792.5988,4034468.5847
-13196781.7016,4034483.3005
-13202073.3723,4040229.981
-13202048.4166,4040269.0899
-13196151.7225,4035151.5379
-13196146.5291,4035169.0632
-13196130.4696,4035166.3011
-13196143.454,4035192.4002
-13196125.059,4035199.3043
-13196195.6423,4035195.7677
-13196200.5056,4035174.3014
-13196204.9935,4035067.1493
-13196205.5567,4035084.6986
-13196202.4292,4035100.3109
-13196205.8267,4035121.7974
-13196220.1791,4035122.0355
-13196219.9364,4035139.4619
-13196203.483,4035141.0092
-13196201.4266,4035159.7691
-13202459.7422,4040767.8772
-13196745.4368,4034498.7476
-13196577.6497,4034564.2311
-13196826.2193,4034452.968
-13196765.1181,4034486.4199
-13196822.6261,4034468.6754
-13196707.4306,4034517.004
-13202295.5625,4040626.8306
-13196726.5836,4034506.8863
-13195681.115,4033972.1094
-13195678.0854,4033985.1305
-13195675.1131,4033998.8993
-13195675.5907,4034012.234
-13195667.5959,4033880.693
-13195644.959,4033875.0391
-13202335.7521,4040626.3219
-13202281.1542,4040645.7373
-13201303.3853,4041025.4372
-13206072.4043,4039606.2072
-13196545.9362,4034580.2816
-13196551.901,4034594.6795
-13196603.2967,4034554.9379
-13196626.3466,4034551.1479
-13196683.7945,4034520.4956
-13196687.0189,4034537.9273
-13196592.4084,4034580.1097
-13196654.8829,4034557.0105
-13196640.7836,4034536.8373
-13195597.8446,4033997.9665
-13195588.6008,4033987.0014
-13195580.1329,4033977.4317
-13195572.4593,4033967.2365
-13195562.8673,4033958.5948
-13195554.3369,4033949.5719
-13195538.2852,4033936.5401
-13193770.8807,4035752.0716
-13193754.4594,4035747.6622
-13193731.5824,4035742.1608
-13193712.3293,4035731.7251
-13193691.9648,4035734.1756
-13193608.6482,4035732.5932
-13206033.6303,4039503.9087
-13206126.6416,4039449.302
-13201316.3329,4041016.0353
-13201360.2216,4040912.6357
-13201327.3665,4040913.9381
-13202086.2689,4039618.6487
